STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,month,day,hour,HLY-TEMP-NORMAL,meas_flag_HLY-TEMP-NORMAL,comp_flag_HLY-TEMP-NORMAL,years_HLY-TEMP-NORMAL,HLY-TEMP-10PCTL,meas_flag_HLY-TEMP-10PCTL,comp_flag_HLY-TEMP-10PCTL,years_HLY-TEMP-10PCTL,HLY-TEMP-90PCTL,meas_flag_HLY-TEMP-90PCTL,comp_flag_HLY-TEMP-90PCTL,years_HLY-TEMP-90PCTL,HLY-DEWP-NORMAL,meas_flag_HLY-DEWP-NORMAL,comp_flag_HLY-DEWP-NORMAL,years_HLY-DEWP-NORMAL,HLY-DEWP-10PCTL,meas_flag_HLY-DEWP-10PCTL,comp_flag_HLY-DEWP-10PCTL,years_HLY-DEWP-10PCTL,HLY-DEWP-90PCTL,meas_flag_HLY-DEWP-90PCTL,comp_flag_HLY-DEWP-90PCTL,years_HLY-DEWP-90PCTL,HLY-PRES-NORMAL,meas_flag_HLY-PRES-NORMAL,comp_flag_HLY-PRES-NORMAL,years_HLY-PRES-NORMAL,HLY-PRES-10PCTL,meas_flag_HLY-PRES-10PCTL,comp_flag_HLY-PRES-10PCTL,years_HLY-PRES-10PCTL,HLY-PRES-90PCTL,meas_flag_HLY-PRES-90PCTL,comp_flag_HLY-PRES-90PCTL,years_HLY-PRES-90PCTL,HLY-CLDH-NORMAL,meas_flag_HLY-CLDH-NORMAL,comp_flag_HLY-CLDH-NORMAL,years_HLY-CLDH-NORMAL,HLY-HTDH-NORMAL,meas_flag_HLY-HTDH-NORMAL,comp_flag_HLY-HTDH-NORMAL,years_HLY-HTDH-NORMAL,HLY-CLOD-PCTCLR,meas_flag_HLY-CLOD-PCTCLR,comp_flag_HLY-CLOD-PCTCLR,years_HLY-CLOD-PCTCLR,HLY-CLOD-PCTFEW,meas_flag_HLY-CLOD-PCTFEW,comp_flag_HLY-CLOD-PCTFEW,years_HLY-CLOD-PCTFEW,HLY-CLOD-PCTSCT,meas_flag_HLY-CLOD-PCTSCT,comp_flag_HLY-CLOD-PCTSCT,years_HLY-CLOD-PCTSCT,HLY-CLOD-PCTBKN,meas_flag_HLY-CLOD-PCTBKN,comp_flag_HLY-CLOD-PCTBKN,years_HLY-CLOD-PCTBKN,HLY-CLOD-PCTOVC,meas_flag_HLY-CLOD-PCTOVC,comp_flag_HLY-CLOD-PCTOVC,years_HLY-CLOD-PCTOVC,HLY-HIDX-NORMAL,meas_flag_HLY-HIDX-NORMAL,comp_flag_HLY-HIDX-NORMAL,years_HLY-HIDX-NORMAL,HLY-WCHL-NORMAL,meas_flag_HLY-WCHL-NORMAL,comp_flag_HLY-WCHL-NORMAL,years_HLY-WCHL-NORMAL,HLY-WIND-AVGSPD,meas_flag_HLY-WIND-AVGSPD,comp_flag_HLY-WIND-AVGSPD,years_HLY-WIND-AVGSPD,HLY-WIND-PCTCLM,meas_flag_HLY-WIND-PCTCLM,comp_flag_HLY-WIND-PCTCLM,years_HLY-WIND-PCTCLM,HLY-WIND-VCTDIR,meas_flag_HLY-WIND-VCTDIR,comp_flag_HLY-WIND-VCTDIR,years_HLY-WIND-VCTDIR,HLY-WIND-VCTSPD,meas_flag_HLY-WIND-VCTSPD,comp_flag_HLY-WIND-VCTSPD,years_HLY-WIND-VCTSPD,HLY-WIND-1STDIR,meas_flag_HLY-WIND-1STDIR,comp_flag_HLY-WIND-1STDIR,years_HLY-WIND-1STDIR,HLY-WIND-1STPCT,meas_flag_HLY-WIND-1STPCT,comp_flag_HLY-WIND-1STPCT,years_HLY-WIND-1STPCT,HLY-WIND-2NDDIR,meas_flag_HLY-WIND-2NDDIR,comp_flag_HLY-WIND-2NDDIR,years_HLY-WIND-2NDDIR,HLY-WIND-2NDPCT,meas_flag_HLY-WIND-2NDPCT,comp_flag_HLY-WIND-2NDPCT,years_HLY-WIND-2NDPCT
AQW00061705,"PAGO PAGO WSO AP, AS AQ",-14.3306,-170.7136,3.7,12-19T03:00:00,12,19,3,80.3, ,S,29,77, ,S,29,83.3, ,S,29,75.9, ,S,29,73.4, ,S,29,78.8, ,S,29,1007.5, ,S,28,1004.6, ,S,28,1010.2, ,S,28,15.3, ,S,29,0, ,S,29,-9999,M, ,0,-9999,M, ,0,-9999,M, ,0,-9999,M, ,0,-9999,M, ,0,86.1, ,S,29,80.3, ,S,29,8.1, ,S,29,13.6, ,S,29,76, ,S,29,4.8, ,S,29,3, ,S,29,31.1, ,S,29,8, ,S,29,14.4, ,S,29
AQW00061705,"PAGO PAGO WSO AP, AS AQ",-14.3306,-170.7136,3.7,12-19T04:00:00,12,19,4,80.1, ,S,29,76.6, ,S,29,83.3, ,S,29,75.8, ,S,29,73.4, ,S,29,78.1, ,S,29,1007.4, ,S,28,1004.6, ,S,28,1010, ,S,28,15.1, ,S,29,0, ,S,29,-9999,M, ,0,-9999,M, ,0,-9999,M, ,0,-9999,M, ,0,-9999,M, ,0,85.7, ,S,29,80.1, ,S,29,8.1, ,S,29,14.3, ,S,29,80, ,S,29,4.9, ,S,29,3, ,S,29,31.8, ,S,29,8, ,S,29,16.6, ,S,29
AQW00061705,"PAGO PAGO WSO AP, AS AQ",-14.3306,-170.7136,3.7,12-19T05:00:00,12,19,5,80, ,S,29,76.8, ,S,29,83.3, ,S,29,75.8, ,S,29,73.4, ,S,29,78.6, ,S,29,1007.7, ,S,28,1004.7, ,S,28,1010.3, ,S,28,15, ,S,29,0, ,S,29,-9999,M, ,0,-9999,M, ,0,-9999,M, ,0,-9999,M, ,0,-9999,M, ,0,85.6, ,S,29,80, ,S,29,8, ,S,29,14.1, ,S,29,85, ,S,29,5.2, ,S,29,3, ,S,29,31.7, ,S,29,8, ,S,29,14.5, ,S,29
AQW00061705,"PAGO PAGO WSO AP, AS AQ",-14.3306,-170.7136,3.7,12-19T06:00:00,12,19,6,80.1, ,S,29,76.8, ,S,29,83.3, ,S,29,75.8, ,S,29,73.4, ,S,29,78.8, ,S,29,1008.3, ,S,28,1005.2, ,S,28,1011, ,S,28,15.1, ,S,29,0, ,S,29,-9999,M, ,0,-9999,M, ,0,-9999,M, ,0,-9999,M, ,0,-9999,M, ,0,85.8, ,S,29,80.1, ,S,29,8.1, ,S,29,14.3, ,S,29,80, ,S,29,5.5, ,S,29,3, ,S,29,30.2, ,S,29,2, ,S,29,16.3, ,S,29
AQW00061705,"PAGO PAGO WSO AP, AS AQ",-14.3306,-170.7136,3.7,12-19T07:00:00,12,19,7,81.7, ,S,29,78.4, ,S,29,84.4, ,S,29,76.6, ,S,29,73.9, ,S,29,79, ,S,29,1008.9, ,S,28,1006.1, ,S,28,1011.7, ,S,28,16.7, ,S,29,0, ,S,29,1.2, ,S,29,5.7, ,S,29,14.5, ,S,29,41.6, ,S,29,37.1, ,S,29,89.2, ,S,29,81.7, ,S,29,8.4, ,S,29,14.1, ,S,29,82, ,S,29,5.9, ,S,29,3, ,S,29,28.1, ,S,29,2, ,S,29,19.5, ,S,29
AQW00061705,"PAGO PAGO WSO AP, AS AQ",-14.3306,-170.7136,3.7,12-19T08:00:00,12,19,8,83.4, ,S,29,79.7, ,S,29,86, ,S,29,76.8, ,S,29,74.1, ,S,29,79.5, ,S,29,1009.2, ,S,28,1006.3, ,S,28,1012, ,S,28,18.4, ,S,29,0, ,S,29,-9999,M, ,0,-9999,M, ,0,-9999,M, ,0,-9999,M, ,0,-9999,M, ,0,92.7, ,S,29,83.4, ,S,29,9.6, ,S,29,8, ,S,29,83, ,S,29,6.6, ,S,29,3, ,S,29,32.6, ,S,29,2, ,S,29,24, ,S,29
AQW00061705,"PAGO PAGO WSO AP, AS AQ",-14.3306,-170.7136,3.7,12-19T09:00:00,12,19,9,84.6, ,S,29,80.6, ,S,29,87.8, ,S,29,77, ,S,29,73.9, ,S,29,80.1, ,S,29,1009.3, ,S,28,1006.4, ,S,28,1012, ,S,28,19.6, ,S,29,0, ,S,29,-9999,M, ,0,-9999,M, ,0,-9999,M, ,0,-9999,M, ,0,-9999,M, ,0,94.9, ,S,29,84.6, ,S,29,10.6, ,S,29,3.9, ,S,29,80, ,S,29,7.4, ,S,29,3, ,S,29,43.7, ,S,29,2, ,S,29,18, ,S,29
AQW00061705,"PAGO PAGO WSO AP, AS AQ",-14.3306,-170.7136,3.7,12-19T10:00:00,12,19,10,85.4, ,S,29,81.1, ,S,29,88.2, ,S,29,77.2, ,S,29,74.1, ,S,29,79.9, ,S,29,1009.2, ,S,28,1006.4, ,S,28,1011.9, ,S,28,20.4, ,S,29,0, ,S,29,-9999,M, ,0,-9999,M, ,0,-9999,M, ,0,-9999,M, ,0,-9999,M, ,0,96.6, ,S,29,85.4, ,S,29,11.1, ,S,29,2.5, ,S,29,82, ,S,29,7.3, ,S,29,3, ,S,29,46.9, ,S,29,2, ,S,29,13.3, ,S,29
AQW00061705,"PAGO PAGO WSO AP, AS AQ",-14.3306,-170.7136,3.7,12-19T11:00:00,12,19,11,85.8, ,S,29,81.5, ,S,29,88.7, ,S,29,77.3, ,S,29,75, ,S,29,80.2, ,S,29,1008.9, ,S,28,1006.1, ,S,28,1011.5, ,S,28,20.8, ,S,29,0, ,S,29,-9999,M, ,0,-9999,M, ,0,-9999,M, ,0,-9999,M, ,0,-9999,M, ,0,97.3, ,S,29,85.8, ,S,29,11.6, ,S,29,1.4, ,S,29,83, ,S,29,7.2, ,S,29,3, ,S,29,42.3, ,S,29,2, ,S,29,16, ,S,29
AQW00061705,"PAGO PAGO WSO AP, AS AQ",-14.3306,-170.7136,3.7,12-19T12:00:00,12,19,12,86.2, ,S,29,82, ,S,29,89.6, ,S,29,77.3, ,S,29,75, ,S,29,80.1, ,S,29,1008.5, ,S,28,1005.6, ,S,28,1011.2, ,S,28,21.2, ,S,29,0, ,S,29,-9999,M, ,0,-9999,M, ,0,-9999,M, ,0,-9999,M, ,0,-9999,M, ,0,97.8, ,S,29,86.2, ,S,29,11.6, ,S,29,1.2, ,S,29,81, ,S,29,7.1, ,S,29,3, ,S,29,44.7, ,S,29,4, ,S,29,12.7, ,S,29
AQW00061705,"PAGO PAGO WSO AP, AS AQ",-14.3306,-170.7136,3.7,12-19T13:00:00,12,19,13,86.2, ,S,29,82, ,S,29,89.4, ,S,29,77.3, ,S,29,74.8, ,S,29,80.1, ,S,29,1008, ,S,28,1005.2, ,S,28,1010.5, ,S,28,21.2, ,S,29,0, ,S,29,1.2, ,S,29,5.9, ,S,29,16.9, ,S,29,45.6, ,S,29,30.4, ,S,29,97.9, ,S,29,86.2, ,S,29,11.6, ,S,29,1.1, ,S,29,81, ,S,29,6.7, ,S,29,3, ,S,29,36.9, ,S,29,4, ,S,29,18, ,S,29
AQW00061705,"PAGO PAGO WSO AP, AS AQ",-14.3306,-170.7136,3.7,12-19T14:00:00,12,19,14,86.2, ,S,29,82, ,S,29,89.6, ,S,29,77.1, ,S,29,74.3, ,S,29,80.2, ,S,29,1007.6, ,S,28,1004.9, ,S,28,1010.2, ,S,28,21.2, ,S,29,0, ,S,29,-9999,M, ,0,-9999,M, ,0,-9999,M, ,0,-9999,M, ,0,-9999,M, ,0,97.6, ,S,29,86.2, ,S,29,11.6, ,S,29,1.8, ,S,29,83, ,S,29,6.8, ,S,29,3, ,S,29,43.6, ,S,29,4, ,S,29,14.6, ,S,29
AQW00061705,"PAGO PAGO WSO AP, AS AQ",-14.3306,-170.7136,3.7,12-19T15:00:00,12,19,15,85.7, ,S,29,81.7, ,S,29,89.1, ,S,29,77, ,S,29,74.3, ,S,29,79.9, ,S,29,1007.2, ,S,28,1004.6, ,S,28,1009.8, ,S,28,20.7, ,S,29,0, ,S,29,-9999,M, ,0,-9999,M, ,0,-9999,M, ,0,-9999,M, ,0,-9999,M, ,0,96.7, ,S,29,85.7, ,S,29,11.3, ,S,29,1.4, ,S,29,84, ,S,29,6.7, ,S,29,3, ,S,29,40.8, ,S,29,4, ,S,29,14.4, ,S,29
AQW00061705,"PAGO PAGO WSO AP, AS AQ",-14.3306,-170.7136,3.7,12-19T16:00:00,12,19,16,85.2, ,S,29,81.3, ,S,29,88.5, ,S,29,76.8, ,S,29,73.9, ,S,29,79.5, ,S,29,1006.9, ,S,28,1004.2, ,S,28,1009.5, ,S,28,20.2, ,S,29,0, ,S,29,-9999,M, ,0,-9999,M, ,0,-9999,M, ,0,-9999,M, ,0,-9999,M, ,0,95.6, ,S,29,85.2, ,S,29,10.8, ,S,29,2.8, ,S,29,83, ,S,29,6.2, ,S,29,3, ,S,29,37.5, ,S,29,4, ,S,29,15.1, ,S,29
AQW00061705,"PAGO PAGO WSO AP, AS AQ",-14.3306,-170.7136,3.7,12-19T17:00:00,12,19,17,84.6, ,S,29,81, ,S,29,87.8, ,S,29,76.5, ,S,29,73.6, ,S,29,79, ,S,29,1007.1, ,S,28,1004.6, ,S,28,1009.7, ,S,28,19.6, ,S,29,0, ,S,29,-9999,M, ,0,-9999,M, ,0,-9999,M, ,0,-9999,M, ,0,-9999,M, ,0,94.5, ,S,29,84.6, ,S,29,10.3, ,S,29,3.7, ,S,29,79, ,S,29,5.9, ,S,29,3, ,S,29,35.9, ,S,29,4, ,S,29,14.7, ,S,29
AQW00061705,"PAGO PAGO WSO AP, AS AQ",-14.3306,-170.7136,3.7,12-19T18:00:00,12,19,18,83.7, ,S,29,80.6, ,S,29,86.2, ,S,29,76.4, ,S,29,73.4, ,S,29,79, ,S,29,1007.6, ,S,28,1004.9, ,S,28,1010, ,S,28,18.7, ,S,29,0, ,S,29,-9999,M, ,0,-9999,M, ,0,-9999,M, ,0,-9999,M, ,0,-9999,M, ,0,92.9, ,S,29,83.7, ,S,29,10.1, ,S,29,3.7, ,S,29,82, ,S,29,5.9, ,S,29,3, ,S,29,34.3, ,S,29,2, ,S,29,17, ,S,29
AQW00061705,"PAGO PAGO WSO AP, AS AQ",-14.3306,-170.7136,3.7,12-19T19:00:00,12,19,19,82.7, ,S,29,80.1, ,S,29,85.1, ,S,29,76.3, ,S,29,73.6, ,S,29,78.8, ,S,29,1008.1, ,S,28,1005.6, ,S,28,1010.7, ,S,28,17.7, ,S,29,0, ,S,29,0.9, ,S,29,3.7, ,S,29,14.1, ,S,29,39.3, ,S,29,41.9, ,S,29,91, ,S,29,82.7, ,S,29,9.5, ,S,29,5.1, ,S,29,80, ,S,29,5.9, ,S,29,3, ,S,29,33.5, ,S,29,2, ,S,29,15.7, ,S,29
AQW00061705,"PAGO PAGO WSO AP, AS AQ",-14.3306,-170.7136,3.7,12-19T20:00:00,12,19,20,82.2, ,S,29,79.5, ,S,29,84.4, ,S,29,76.3, ,S,29,73.4, ,S,29,78.8, ,S,29,1008.7, ,S,28,1006.1, ,S,28,1011.2, ,S,28,17.2, ,S,29,0, ,S,29,-9999,M, ,0,-9999,M, ,0,-9999,M, ,0,-9999,M, ,0,-9999,M, ,0,90, ,S,29,82.2, ,S,29,9, ,S,29,9.7, ,S,29,82, ,S,29,5.6, ,S,29,3, ,S,29,31.5, ,S,29,2, ,S,29,15, ,S,29
AQW00061705,"PAGO PAGO WSO AP, AS AQ",-14.3306,-170.7136,3.7,12-19T21:00:00,12,19,21,81.8, ,S,29,78.8, ,S,29,84.2, ,S,29,76.4, ,S,29,73.4, ,S,29,78.8, ,S,29,1009.1, ,S,28,1006.6, ,S,28,1011.7, ,S,28,16.8, ,S,29,0, ,S,29,-9999,M, ,0,-9999,M, ,0,-9999,M, ,0,-9999,M, ,0,-9999,M, ,0,89.3, ,S,29,81.8, ,S,29,8.7, ,S,29,12.6, ,S,29,82, ,S,29,5.6, ,S,29,3, ,S,29,31.3, ,S,29,2, ,S,29,14.8, ,S,29
AQW00061705,"PAGO PAGO WSO AP, AS AQ",-14.3306,-170.7136,3.7,12-19T22:00:00,12,19,22,81.5, ,S,29,78.3, ,S,29,84.4, ,S,29,76.3, ,S,29,73.4, ,S,29,79, ,S,29,1009.4, ,S,28,1006.8, ,S,28,1012, ,S,28,16.5, ,S,29,0, ,S,29,-9999,M, ,0,-9999,M, ,0,-9999,M, ,0,-9999,M, ,0,-9999,M, ,0,88.8, ,S,29,81.5, ,S,29,8.7, ,S,29,13.6, ,S,29,81, ,S,29,5.8, ,S,29,3, ,S,29,30.3, ,S,29,2, ,S,29,15.8, ,S,29
AQW00061705,"PAGO PAGO WSO AP, AS AQ",-14.3306,-170.7136,3.7,12-19T23:00:00,12,19,23,81.3, ,S,29,78.1, ,S,29,84.2, ,S,29,76.3, ,S,29,73.4, ,S,29,78.8, ,S,29,1009.6, ,S,28,1006.9, ,S,28,1012, ,S,28,16.3, ,S,29,0, ,S,29,-9999,M, ,0,-9999,M, ,0,-9999,M, ,0,-9999,M, ,0,-9999,M, ,0,88.3, ,S,29,81.3, ,S,29,8.5, ,S,29,15.4, ,S,29,81, ,S,29,5.7, ,S,29,3, ,S,29,35.2, ,S,29,8, ,S,29,16.1, ,S,29
AQW00061705,"PAGO PAGO WSO AP, AS AQ",-14.3306,-170.7136,3.7,12-20T00:00:00,12,20,0,81.1, ,S,29,77.9, ,S,29,83.8, ,S,29,76.2, ,S,29,73.4, ,S,29,79, ,S,29,1009.2, ,S,28,1006.4, ,S,28,1011.7, ,S,28,16.1, ,S,29,0, ,S,29,-9999,M, ,0,-9999,M, ,0,-9999,M, ,0,-9999,M, ,0,-9999,M, ,0,87.8, ,S,29,81.1, ,S,29,8.5, ,S,29,14, ,S,29,81, ,S,29,5.8, ,S,29,3, ,S,29,34.1, ,S,29,8, ,S,29,16.5, ,S,29
AQW00061705,"PAGO PAGO WSO AP, AS AQ",-14.3306,-170.7136,3.7,12-20T01:00:00,12,20,1,80.7, ,S,29,77.4, ,S,29,83.5, ,S,29,76, ,S,29,73.4, ,S,29,78.4, ,S,29,1008.5, ,S,28,1005.8, ,S,28,1011, ,S,28,15.7, ,S,29,0, ,S,29,1.7, ,S,29,6.9, ,S,29,18, ,S,29,40.5, ,S,29,32.9, ,S,29,87, ,S,29,80.7, ,S,29,8.3, ,S,29,12.4, ,S,29,75, ,S,29,4.7, ,S,29,3, ,S,29,27.6, ,S,29,8, ,S,29,16.8, ,S,29
AQW00061705,"PAGO PAGO WSO AP, AS AQ",-14.3306,-170.7136,3.7,12-20T02:00:00,12,20,2,80.5, ,S,29,77, ,S,29,83.5, ,S,29,75.9, ,S,29,73.4, ,S,29,78.8, ,S,29,1007.9, ,S,28,1005.2, ,S,28,1010.5, ,S,28,15.5, ,S,29,0, ,S,29,-9999,M, ,0,-9999,M, ,0,-9999,M, ,0,-9999,M, ,0,-9999,M, ,0,86.5, ,S,29,80.5, ,S,29,8, ,S,29,12.9, ,S,29,78, ,S,29,4.8, ,S,29,3, ,S,29,29.6, ,S,29,4, ,S,29,14.8, ,S,29
AQW00061705,"PAGO PAGO WSO AP, AS AQ",-14.3306,-170.7136,3.7,12-20T03:00:00,12,20,3,80.3, ,S,29,77, ,S,29,83.3, ,S,29,75.9, ,S,29,73.4, ,S,29,78.8, ,S,29,1007.5, ,S,28,1004.7, ,S,28,1010.2, ,S,28,15.3, ,S,29,0, ,S,29,-9999,M, ,0,-9999,M, ,0,-9999,M, ,0,-9999,M, ,0,-9999,M, ,0,86.1, ,S,29,80.3, ,S,29,8, ,S,29,14.3, ,S,29,75, ,S,29,4.7, ,S,29,3, ,S,29,30.5, ,S,29,8, ,S,29,15.3, ,S,29
AQW00061705,"PAGO PAGO WSO AP, AS AQ",-14.3306,-170.7136,3.7,12-20T04:00:00,12,20,4,80.1, ,S,29,77, ,S,29,83.1, ,S,29,75.8, ,S,29,73.4, ,S,29,78.1, ,S,29,1007.4, ,S,28,1004.6, ,S,28,1010, ,S,28,15.1, ,S,29,0, ,S,29,-9999,M, ,0,-9999,M, ,0,-9999,M, ,0,-9999,M, ,0,-9999,M, ,0,85.7, ,S,29,80.1, ,S,29,8.2, ,S,29,13.6, ,S,29,81, ,S,29,4.9, ,S,29,3, ,S,29,30.8, ,S,29,8, ,S,29,17.7, ,S,29
AQW00061705,"PAGO PAGO WSO AP, AS AQ",-14.3306,-170.7136,3.7,12-20T05:00:00,12,20,5,80, ,S,29,77, ,S,29,83.1, ,S,29,75.8, ,S,29,73.4, ,S,29,78.6, ,S,29,1007.7, ,S,28,1004.9, ,S,28,1010.3, ,S,28,15, ,S,29,0, ,S,29,-9999,M, ,0,-9999,M, ,0,-9999,M, ,0,-9999,M, ,0,-9999,M, ,0,85.6, ,S,29,80, ,S,29,8, ,S,29,13.8, ,S,29,86, ,S,29,5.1, ,S,29,3, ,S,29,30.7, ,S,29,8, ,S,29,16.8, ,S,29
AQW00061705,"PAGO PAGO WSO AP, AS AQ",-14.3306,-170.7136,3.7,12-20T06:00:00,12,20,6,80.1, ,S,29,77, ,S,29,83.3, ,S,29,75.8, ,S,29,73.4, ,S,29,78.8, ,S,29,1008.3, ,S,28,1005.4, ,S,28,1010.8, ,S,28,15.1, ,S,29,0, ,S,29,-9999,M, ,0,-9999,M, ,0,-9999,M, ,0,-9999,M, ,0,-9999,M, ,0,85.8, ,S,29,80.1, ,S,29,8.1, ,S,29,14.1, ,S,29,80, ,S,29,5.3, ,S,29,3, ,S,29,29, ,S,29,8, ,S,29,16.4, ,S,29
AQW00061705,"PAGO PAGO WSO AP, AS AQ",-14.3306,-170.7136,3.7,12-20T07:00:00,12,20,7,81.7, ,S,29,78.4, ,S,29,84.4, ,S,29,76.5, ,S,29,73.9, ,S,29,79, ,S,29,1008.9, ,S,28,1006.1, ,S,28,1011.7, ,S,28,16.7, ,S,29,0, ,S,29,0.9, ,S,29,5, ,S,29,14.9, ,S,29,42.4, ,S,29,36.7, ,S,29,89.1, ,S,29,81.7, ,S,29,8.4, ,S,29,14.3, ,S,29,83, ,S,29,5.7, ,S,29,3, ,S,29,28.2, ,S,29,2, ,S,29,17.9, ,S,29
AQW00061705,"PAGO PAGO WSO AP, AS AQ",-14.3306,-170.7136,3.7,12-20T08:00:00,12,20,8,83.4, ,S,29,79.9, ,S,29,86, ,S,29,76.8, ,S,29,74.1, ,S,29,79.5, ,S,29,1009.2, ,S,28,1006.3, ,S,28,1012, ,S,28,18.4, ,S,29,0, ,S,29,-9999,M, ,0,-9999,M, ,0,-9999,M, ,0,-9999,M, ,0,-9999,M, ,0,92.8, ,S,29,83.4, ,S,29,9.5, ,S,29,8.7, ,S,29,84, ,S,29,6.6, ,S,29,3, ,S,29,32.5, ,S,29,2, ,S,29,22.8, ,S,29
AQW00061705,"PAGO PAGO WSO AP, AS AQ",-14.3306,-170.7136,3.7,12-20T09:00:00,12,20,9,84.6, ,S,29,80.8, ,S,29,87.8, ,S,29,77, ,S,29,74.1, ,S,29,79.9, ,S,29,1009.3, ,S,28,1006.6, ,S,28,1011.9, ,S,28,19.6, ,S,29,0, ,S,29,-9999,M, ,0,-9999,M, ,0,-9999,M, ,0,-9999,M, ,0,-9999,M, ,0,95, ,S,29,84.6, ,S,29,10.5, ,S,29,3.7, ,S,29,81, ,S,29,7.2, ,S,29,3, ,S,29,43.5, ,S,29,2, ,S,29,17.4, ,S,29
AQW00061705,"PAGO PAGO WSO AP, AS AQ",-14.3306,-170.7136,3.7,12-20T10:00:00,12,20,10,85.5, ,S,29,81.7, ,S,29,88.2, ,S,29,77.3, ,S,29,74.3, ,S,29,79.9, ,S,29,1009.3, ,S,28,1006.4, ,S,28,1011.9, ,S,28,20.5, ,S,29,0, ,S,29,-9999,M, ,0,-9999,M, ,0,-9999,M, ,0,-9999,M, ,0,-9999,M, ,0,96.7, ,S,29,85.5, ,S,29,11, ,S,29,2.5, ,S,29,83, ,S,29,7.1, ,S,29,3, ,S,29,45.7, ,S,29,4, ,S,29,13.2, ,S,29
AQW00061705,"PAGO PAGO WSO AP, AS AQ",-14.3306,-170.7136,3.7,12-20T11:00:00,12,20,11,85.9, ,S,29,81.9, ,S,29,89.1, ,S,29,77.3, ,S,29,74.8, ,S,29,80.2, ,S,29,1008.9, ,S,28,1006.3, ,S,28,1011.5, ,S,28,20.9, ,S,29,0, ,S,29,-9999,M, ,0,-9999,M, ,0,-9999,M, ,0,-9999,M, ,0,-9999,M, ,0,97.3, ,S,29,85.9, ,S,29,11.5, ,S,29,1.4, ,S,29,83, ,S,29,7, ,S,29,3, ,S,29,42.1, ,S,29,2, ,S,29,15.7, ,S,29
AQW00061705,"PAGO PAGO WSO AP, AS AQ",-14.3306,-170.7136,3.7,12-20T12:00:00,12,20,12,86.2, ,S,29,82.4, ,S,29,89.6, ,S,29,77.2, ,S,29,75, ,S,29,80.1, ,S,29,1008.5, ,S,28,1005.8, ,S,28,1011, ,S,28,21.2, ,S,29,0, ,S,29,-9999,M, ,0,-9999,M, ,0,-9999,M, ,0,-9999,M, ,0,-9999,M, ,0,97.9, ,S,29,86.2, ,S,29,11.5, ,S,29,1.2, ,S,29,81, ,S,29,7, ,S,29,3, ,S,29,44.1, ,S,29,4, ,S,29,13.5, ,S,29
AQW00061705,"PAGO PAGO WSO AP, AS AQ",-14.3306,-170.7136,3.7,12-20T13:00:00,12,20,13,86.3, ,S,29,82.4, ,S,29,89.4, ,S,29,77.3, ,S,29,74.8, ,S,29,80.1, ,S,29,1008, ,S,28,1005.2, ,S,28,1010.5, ,S,28,21.3, ,S,29,0, ,S,29,1.2, ,S,29,6.2, ,S,29,17.3, ,S,29,46.1, ,S,29,29.2, ,S,29,98, ,S,29,86.3, ,S,29,11.6, ,S,29,1.1, ,S,29,82, ,S,29,6.7, ,S,29,3, ,S,29,37.8, ,S,29,4, ,S,29,18.8, ,S,29
AQW00061705,"PAGO PAGO WSO AP, AS AQ",-14.3306,-170.7136,3.7,12-20T14:00:00,12,20,14,86.2, ,S,29,82, ,S,29,89.6, ,S,29,77.1, ,S,29,74.3, ,S,29,80.2, ,S,29,1007.6, ,S,28,1004.9, ,S,28,1010.2, ,S,28,21.2, ,S,29,0, ,S,29,-9999,M, ,0,-9999,M, ,0,-9999,M, ,0,-9999,M, ,0,-9999,M, ,0,97.6, ,S,29,86.2, ,S,29,11.6, ,S,29,1.8, ,S,29,84, ,S,29,6.7, ,S,29,3, ,S,29,42.8, ,S,29,4, ,S,29,15.5, ,S,29
AQW00061705,"PAGO PAGO WSO AP, AS AQ",-14.3306,-170.7136,3.7,12-20T15:00:00,12,20,15,85.7, ,S,29,81.7, ,S,29,89.1, ,S,29,77, ,S,29,74.3, ,S,29,79.9, ,S,29,1007.2, ,S,28,1004.7, ,S,28,1009.8, ,S,28,20.7, ,S,29,0, ,S,29,-9999,M, ,0,-9999,M, ,0,-9999,M, ,0,-9999,M, ,0,-9999,M, ,0,96.6, ,S,29,85.7, ,S,29,11.1, ,S,29,1.1, ,S,29,84, ,S,29,6.5, ,S,29,3, ,S,29,39.7, ,S,29,4, ,S,29,14.8, ,S,29
AQW00061705,"PAGO PAGO WSO AP, AS AQ",-14.3306,-170.7136,3.7,12-20T16:00:00,12,20,16,85.2, ,S,29,81.3, ,S,29,88.5, ,S,29,76.7, ,S,29,73.9, ,S,29,79.5, ,S,29,1007, ,S,28,1004.4, ,S,28,1009.5, ,S,28,20.2, ,S,29,0, ,S,29,-9999,M, ,0,-9999,M, ,0,-9999,M, ,0,-9999,M, ,0,-9999,M, ,0,95.6, ,S,29,85.2, ,S,29,10.8, ,S,29,3, ,S,29,83, ,S,29,6.1, ,S,29,3, ,S,29,37.3, ,S,29,4, ,S,29,15.6, ,S,29
